Season,Week Number,Baker,Week Name,Bake,Signature Bake,Signature Time Allotment (hours),Signature Sweet (1) or Savory (0),Signature Quantity,Signature Handshake,Technical Bake,Technical Recipe Writer,Technical Time Allotment (hours),Technical Sweet (1) or Savory (0),Technical Quantity,Technical Rank,Showstopper,Showstopper Bake,Showstopper Time Allotment (hours),Showstopper Sweet (1) or Savory (0),Showstopper Quantity,Showstopper Handshake,Favorite,Least Favorite,Star Baker,Eliminated,Competed,Winner,UK viewers (millions)
Series 9,7,Briony,Vegan,Savoury Vegan Tartlets,French Onion Tartlets and Celeriac & Apple Tartlets,,1,8,0,Vegan Tropical Fruit Pavlova,Prue,2.5,1,1,5,Vegan Celebratory Cake,Hazelnut Mocha Cake,,1,1,0,0,0,0,0,1,0,
Series 9,7,Jon,Vegan,Savoury Vegan Tartlets,Garlic Mushroom Tartlets and Falafel & Hummus Tartlets,,1,8,0,Vegan Tropical Fruit Pavlova,Prue,2.5,1,1,4,Vegan Celebratory Cake,Only Fools Eat Horses Cake,,1,1,0,0,1,0,1,1,0,
Series 9,7,Kim-Joy,Vegan,Savoury Vegan Tartlets,"Broccoli & Tomato Quiches and Mascarpone Squirrel Tartlets",,1,8,1,Vegan Tropical Fruit Pavlova,Prue,2.5,1,1,6,Vegan Celebratory Cake,Lavender & Lemon Fox Cake,,1,1,0,1,0,1,0,1,0,
Series 9,7,Manon,Vegan,Savoury Vegan Tartlets,Summer & Winter Tartlets,,1,8,0,Vegan Tropical Fruit Pavlova,Prue,2.5,1,1,2,Vegan Celebratory Cake,Spiced Apple Cake,,1,1,0,0,0,0,0,1,0,
Series 9,7,Rahul,Vegan,Savoury Vegan Tartlets,Coriander Posto & Veg Tartlets and Ghugni Chaat Tartlets,,1,8,0,Vegan Tropical Fruit Pavlova,Prue,2.5,1,1,1,Vegan Celebratory Cake,Chocolate & Coconut Layer Cake with Raspberry Jam,,1,1,0,1,0,0,0,1,1,
Series 9,7,Ruby,Vegan,Savoury Vegan Tartlets,Sage & Butternut Tartlets and 'Cheesy Greens' Tartlets,,1,8,0,Vegan Tropical Fruit Pavlova,Prue,2.5,1,1,3,Vegan Celebratory Cake,"Chocolate, Lemon & Coconut Cake",,1,1,0,0,1,0,0,1,0,
Series 9,8,Briony,Danish,Smørrebrød with Rye Bread,"Spanish & West Country Smørrebrød",,0,2,0,Æbleskiver,Paul,1,1,14,1,kagemand,Nana Pat Kagekone,,1,1,0,1,0,0,0,1,0,
Series 9,8,Kim-Joy,Danish,Smørrebrød with Rye Bread,Bumblebee Eggs & Fish Smørrebrød,,0,2,0,Æbleskiver,Paul,1,1,14,2,kagemand,Off to the Opera Kagekone,,1,1,0,0,1,0,0,1,0,
Series 9,8,Manon,Danish,Smørrebrød with Rye Bread,Cheese and Fruit Smørrebrød,,0,2,0,Æbleskiver,Paul,1,1,14,4,kagemand,Birthday Girl Kagekone,,1,1,0,0,1,0,1,1,0,
Series 9,8,Rahul,Danish,Smørrebrød with Rye Bread,Smoked Salmon & Roasted Vegetable Smørrebrød,,0,2,0,Æbleskiver,Paul,1,1,14,5,kagemand,Indian King Kagemand,,1,1,0,0,1,0,0,1,1,
Series 9,8,Ruby,Danish,Smørrebrød with Rye Bread,Post-Gym Smørrebrød,,0,2,0,Æbleskiver,Paul,1,1,14,3,kagemand,Sister Kagekone,,1,1,0,1,0,1,0,1,0,
Series 9,9,Briony,Pâtisserie,24 Madeleines,"Mojito Madeleines
Espresso Martini Madeleines",1.5,1,24,0,Torta Setteveli,Prue,4.5,1,1,3,Parisian Patisserie Window,British Tea to French Pâtisserie Window,5,1,36,0,0,1,0,1,1,0,
Series 9,9,Kim-Joy,Pâtisserie,24 Madeleines,"Ginger and Lemon Madeleines
Orange Bunny Madeleines",1.5,1,24,0,Torta Setteveli,Prue,4.5,1,1,2,Parisian Patisserie Window,Flavourite Flavours Window Display,5,1,36,0,1,0,0,0,1,0,
Series 9,9,Rahul,Pâtisserie,24 Madeleines,"Lemon and Raspberry Madeleines
Orange Curd Madeleines",1.5,1,24,0,Torta Setteveli,Prue,4.5,1,1,4,Parisian Patisserie Window,Classic Tribute to Pâtisserie Window,5,1,36,0,0,1,0,0,1,1,
Series 9,9,Ruby,Pâtisserie,24 Madeleines,Pick Your Own Madeleines,1.5,1,24,0,Torta Setteveli,Prue,4.5,1,1,1,Parisian Patisserie Window,"Parisian Un Bouquet de Fleurs Window Display",5,1,36,0,1,0,1,0,1,0,
Series 9,10,Kim-Joy,Final,Iced Doughnuts,Amaretto Diplomat Filled Doughnuts & Lemon Ring Doughnuts,3,1,12,0,Campfiire Pita Breads,Paul,1.5,0,6,1,Landscape Dessert,Lost City of Atlantis Dessert Landscape,4.5,1,1,0,0,0,0,1,1,0,
Series 9,10,Rahul,Final,Iced Doughnuts,Mango Créme Pâtissière Filled Doughnuts & Spiced Orange Ring Doughnuts,3,1,12,0,Campfiire Pita Breads,Paul,1.5,0,6,2,Landscape Dessert,Edible Rock Garden,4.5,1,1,0,0,0,1,0,1,1,
Series 9,10,Ruby,Final,Iced Doughnuts,Dulce De Leche Filled Doughnuts & Raspberry and Cardamom Ring Doughnuts,3,1,12,0,Campfiire Pita Breads,Paul,1.5,0,6,3,Landscape Dessert,Magical Edible Landscape,4.5,1,1,0,0,0,0,1,1,0,
Series 10,1,Alice,Cake,Fruit Cake,Gingerbread Fruit Cake Wreath,2.5,1,1,0,Angel Cake Slices,Prue,1.75,1,6,5,Birthday Cake,Like a Child in a Sweetshop Cake ,4,1,1,0,0,0,0,0,1,0,
Series 10,1,Amelia,Cake,Fruit Cake,Christmas Cake ,2.5,1,1,0,Angel Cake Slices,Prue,1.75,1,6,4,Birthday Cake,Carousel Birthday Cake ,4,1,1,0,0,0,0,0,1,0,
Series 10,1,Dan,Cake,Fruit Cake,Squishy Squashy Fruit Cake ,2.5,1,1,0,Angel Cake Slices,Prue,1.75,1,6,10,Birthday Cake,Snakey Birthday Cakey,4,1,1,0,0,1,0,1,1,0,
Series 10,1,David,Cake,Fruit Cake,Jamaican Rum Cake ,2.5,1,1,0,Angel Cake Slices,Prue,1.75,1,6,9,Birthday Cake,Pirate Island Cake ,4,1,1,0,0,0,0,0,1,1,
Series 10,1,Helena,Cake,Fruit Cake,Fruit Bat Cake ,2.5,1,1,0,Angel Cake Slices,Prue,1.75,1,6,12,Birthday Cake,Away with the Fairies Cake ,4,1,1,0,0,0,0,0,1,0,
Series 10,1,Henry,Cake,Fruit Cake,Wood Street Cake ,2.5,1,1,0,Angel Cake Slices,Prue,1.75,1,6,1,Birthday Cake,Secret Woodland Cake ,4,1,1,0,0,0,0,0,1,0,
Series 10,1,Jamie,Cake,Fruit Cake,Easter Simnel Cake ,2.5,1,1,0,Angel Cake Slices,Prue,1.75,1,6,13,Birthday Cake,Salted Caramel Schnauzer Birthday Cake ,4,1,1,0,0,1,0,0,1,0,
Series 10,1,Michael,Cake,Fruit Cake,Cup of Chai Cake ,2.5,1,1,0,Angel Cake Slices,Prue,1.75,1,6,11,Birthday Cake,Treasure Chest Cake ,4,1,1,0,0,0,0,0,1,0,
Series 10,1,Michelle,Cake,Fruit Cake,Bara Brith Teulu Ni (Our Family's Bara Brith) ,2.5,1,1,0,Angel Cake Slices,Prue,1.75,1,6,6,Birthday Cake,Tŷ Tylwyth Teg (Fairy House Cake) ,4,1,1,0,1,0,1,0,1,0,
Series 10,1,Phil,Cake,Fruit Cake,Spiced Fruit Cake with Rum Glaze ,2.5,1,1,0,Angel Cake Slices,Prue,1.75,1,6,8,Birthday Cake,Retro Rocket Cake,4,1,1,0,0,0,0,0,1,0,
Series 10,1,Priya,Cake,Fruit Cake,Sunshine Fruit Cake ,2.5,1,1,0,Angel Cake Slices,Prue,1.75,1,6,7,Birthday Cake,Once Upon a Time Cake ,4,1,1,0,0,0,0,0,1,0,
Series 10,1,Rosie,Cake,Fruit Cake,Spicy Chai Loaf ,2.5,1,1,0,Angel Cake Slices,Prue,1.75,1,6,2,Birthday Cake,Magical Jungle Cake,4,1,1,0,0,0,0,0,1,0,
Series 10,1,Steph,Cake,Fruit Cake,Great Grandma's Fruit Cake ,2.5,1,1,0,Angel Cake Slices,Prue,1.75,1,6,3,Birthday Cake,A Sundae on the Beach Cake ,4,1,1,0,1,0,0,0,1,0,
Series 10,2,Alice,Biscuits,Decorated Chocolate Biscuit Bars,Honeycomb Peanut Mallow Bars ,2.5,1,12,0,Fig Rolls,Paul,1.5,1,12,1,3D Biscuit Sculpture,Chocolate and Coconut New Zealand Lamb ,4,,1,0,1,0,1,0,1,0,
Series 10,2,Amelia,Biscuits,Decorated Chocolate Biscuit Bars,"Pistachio, Almond & Raisin Nougat Biscuit Bars ",2.5,1,12,0,Fig Rolls,Paul,1.5,1,12,9,3D Biscuit Sculpture,Swimming with Dolphins ,4,,1,0,0,1,0,0,1,0,
Series 10,2,David,Biscuits,Decorated Chocolate Biscuit Bars,Coco-nutty Chocolate Bars ,2.5,1,12,0,Fig Rolls,Paul,1.5,1,12,2,3D Biscuit Sculpture,Wedding Spray ,4,,1,0,1,0,0,0,1,1,
Series 10,2,Helena,Biscuits,Decorated Chocolate Biscuit Bars,Wicked Witch Fingers ,2.5,1,12,0,Fig Rolls,Paul,1.5,1,12,12,3D Biscuit Sculpture,Caught in a Spider's Web ,4,,1,0,0,0,0,0,1,0,
Series 10,2,Henry,Biscuits,Decorated Chocolate Biscuit Bars,"Coffee, Cardamom & Hazelnut Bars ",2.5,1,12,0,Fig Rolls,Paul,1.5,1,12,6,3D Biscuit Sculpture,Chapel Organ ,4,,1,0,0,0,0,0,1,0,
Series 10,2,Jamie,Biscuits,Decorated Chocolate Biscuit Bars,Cherry Caramel Shortbread Biscuit Bars ,2.5,1,12,0,Fig Rolls,Paul,1.5,1,12,11,3D Biscuit Sculpture,Biscuit Guitar ,4,,1,0,0,1,0,1,1,0,
Series 10,2,Michael,Biscuits,Decorated Chocolate Biscuit Bars,Lemon & Rosemary Biscuit Bars ,2.5,1,12,0,Fig Rolls,Paul,1.5,1,12,4,3D Biscuit Sculpture,Hamish the Highland Cow ,4,,1,0,0,0,0,0,1,0,
Series 10,2,Michelle,Biscuits,Decorated Chocolate Biscuit Bars,Bakewell Bars ,2.5,1,12,0,Fig Rolls,Paul,1.5,1,12,8,3D Biscuit Sculpture,Dewi y Ddraig Gymraeg – Dewi the Welsh Dragon ,4,,1,0,0,0,0,0,1,0,
Series 10,2,Phil,Biscuits,Decorated Chocolate Biscuit Bars,"Orange, Cranberry & White Chocolate Fudge Bars ",2.5,1,12,0,Fig Rolls,Paul,1.5,1,12,3,3D Biscuit Sculpture,Tina the Tortoise ,4,,1,0,0,0,0,0,1,0,
Series 10,2,Priya,Biscuits,Decorated Chocolate Biscuit Bars,Ruby Barfi Biscuit Bars ,2.5,1,12,0,Fig Rolls,Paul,1.5,1,12,7,3D Biscuit Sculpture,The Beast of Rocky Mountain ,4,,1,0,0,0,0,0,1,0,
Series 10,2,Rosie,Biscuits,Decorated Chocolate Biscuit Bars,Virgin Mojito Biscuit Bars ,2.5,1,12,0,Fig Rolls,Paul,1.5,1,12,5,3D Biscuit Sculpture,My Favourite Chicken – A Celebration of Legs ,4,,1,0,1,0,0,0,1,0,
Series 10,2,Steph,Biscuits,Decorated Chocolate Biscuit Bars,"Chocolate, Caramel Macchiato Biscuit Bars ",2.5,1,12,0,Fig Rolls,Paul,1.5,1,12,10,3D Biscuit Sculpture,Ginger the Cat,4,,1,0,0,0,0,0,1,0,
Series 10,3,Alice,Bread,Tear & Share Loaf,Baklava Tear & Share ,3,1,1,0,White Burger Baps & Veggie Burgers,Paul,2.5,0,8 (12),7,Decorative Loaf Display,Global Bread ,,,1,0,0,1,0,0,1,0,
Series 10,3,Amelia,Bread,Tear & Share Loaf,Chorizo Brunch Tear & Share ,3,0,1,0,White Burger Baps & Veggie Burgers,Paul,2.5,0,8 (12),11,Decorative Loaf Display,Caterpillar Transformation ,,,1,0,0,1,0,1,1,0,
Series 10,3,David,Bread,Tear & Share Loaf,Cinnamon Swirl Tear & Share ,3,1,1,0,White Burger Baps & Veggie Burgers,Paul,2.5,0,8 (12),2,Decorative Loaf Display,Trio of African Masks ,,,1,0,0,0,0,0,1,1,
Series 10,3,Helena,Bread,Tear & Share Loaf,Frosted Cinnamon and Pecan Tear & Share ,3,1,1,0,White Burger Baps & Veggie Burgers,Paul,2.5,0,8 (12),8,Decorative Loaf Display,Every Bread is Halloween ,,,1,0,0,0,0,0,1,0,
Series 10,3,Henry,Bread,Tear & Share Loaf,Chicken and Pesto Tear & Share ,3,0,1,0,White Burger Baps & Veggie Burgers,Paul,2.5,0,8 (12),1,Decorative Loaf Display,Herb Garden,,,1,0,0,1,0,0,1,0,
Series 10,3,Michael,Bread,Tear & Share Loaf,Keralan Star Bread Tear & Share ,3,0,1,1,White Burger Baps & Veggie Burgers,Paul,2.5,0,8 (12),6,Decorative Loaf Display,Mediterranean Camp Fire ,,,1,0,1,0,1,0,1,0,
Series 10,3,Michelle,Bread,Tear & Share Loaf,Noson Caws (Cheese Night) Tear & Share ,3,0,1,0,White Burger Baps & Veggie Burgers,Paul,2.5,0,8 (12),5,Decorative Loaf Display,Gardd Ni (Our Garden) ,,,1,0,0,0,0,0,1,0,
Series 10,3,Phil,Bread,Tear & Share Loaf,Pancetta and Cheese Focaccia Tear & Share,3,0,1,0,White Burger Baps & Veggie Burgers,Paul,2.5,0,8 (12),10,Decorative Loaf Display,Winner's Wreath ,,,1,0,0,0,0,0,1,0,
Series 10,3,Priya,Bread,Tear & Share Loaf,Smokey Jalapeño Tear & Share ,3,0,1,0,White Burger Baps & Veggie Burgers,Paul,2.5,0,8 (12),4,Decorative Loaf Display,Bird Boules ,,,1,0,0,0,0,0,1,0,
Series 10,3,Rosie,Bread,Tear & Share Loaf,Chilli and Manchego Tear & Share ,3,0,1,0,White Burger Baps & Veggie Burgers,Paul,2.5,0,8 (12),9,Decorative Loaf Display,Bread Safari ,,,1,0,0,0,0,0,1,0,
Series 10,3,Steph,Bread,Tear & Share Loaf,Sun-Dried Tomato and Pesto Star Tear & Share ,3,0,1,0,White Burger Baps & Veggie Burgers,Paul,2.5,0,8 (12),3,Decorative Loaf Display,Hand-Tied Bouquet of Flowers ,,,1,0,1,0,0,0,1,0,
Series 10,4,Alice,Dairy,Cultured Dairy Cake,Leafy Yoghurt Cake ,,1,1,0,Maids of Honor,Prue,2,0,12,8,Display of Mishti,Afternoon Tea ,,1,1,0,0,0,0,0,1,0,
Series 10,4,David,Dairy,Cultured Dairy Cake,A Kick of Limoncello Cake ,,1,1,0,Maids of Honor,Prue,2,0,12,2,Display of Mishti,Flavours of India Mishti ,,1,1,0,1,0,0,0,1,1,
Series 10,4,Helena,Dairy,Cultured Dairy Cake,Ghost Cake ,,1,1,0,Maids of Honor,Prue,2,0,12,9,Display of Mishti,Ye Olde English Sweet Shoppe Mishti ,,1,1,0,0,0,0,0,1,0,
Series 10,4,Henry,Dairy,Cultured Dairy Cake,Ode to a German Breakfast Cake ,,1,1,0,Maids of Honor,Prue,2,0,12,3,Display of Mishti,Seaside Mishti ,,1,1,0,0,0,0,0,1,0,
Series 10,4,Michael,Dairy,Cultured Dairy Cake,Cheesecake Surprise ,,1,1,0,Maids of Honor,Prue,2,0,12,7,Display of Mishti,Flag of India Mishti ,,1,1,0,0,1,0,0,1,0,
Series 10,4,Michelle,Dairy,Cultured Dairy Cake,Homely Rhubarb Cake ,,1,1,0,Maids of Honor,Prue,2,0,12,5,Display of Mishti,Home Comforts Mishti,,1,1,0,0,0,0,0,1,0,
Series 10,4,Phil,Dairy,Cultured Dairy Cake,Trucking Lovely Rose Cake ,,1,1,0,Maids of Honor,Prue,2,0,12,6,Display of Mishti,A Corner of My Garden Mishti ,,1,1,0,0,1,0,1,1,0,
Series 10,4,Priya,Dairy,Cultured Dairy Cake,Choc-chip Banana Cake ,,1,1,0,Maids of Honor,Prue,2,0,12,10,Display of Mishti,Flavours of My Childhood Mishti ,,1,1,0,0,1,0,0,1,0,
Series 10,4,Rosie,Dairy,Cultured Dairy Cake,A Good Dose of Limoncello Cake ,,1,1,0,Maids of Honor,Prue,2,0,12,4,Display of Mishti,Cocktails & Canapés Mishti ,,1,1,0,0,0,0,0,1,0,
Series 10,4,Steph,Dairy,Cultured Dairy Cake,Answer to Everything Cake ,,1,1,0,Maids of Honor,Prue,2,0,12,1,Display of Mishti,Pink and Pretty Mishti ,,1,1,0,1,0,1,0,1,0,
Series 10,5,Alice,Roaring Twenties,Custard Pies,Chocolate & Orange Custard Pies ,,1,4,0,Beignet Soufflés,Prue,1.5,1,18,6,Prohibition Era Cake,Piña Colada Cake ,,1,1,0,0,0,0,0,1,0,
Series 10,5,David,Roaring Twenties,Custard Pies,Fancy Custards ,,1,4,1,Beignet Soufflés,Prue,1.5,1,18,9,Prohibition Era Cake,Amaretto Sour Cake ,,1,1,0,1,0,0,0,1,1,
Series 10,5,Helena,Roaring Twenties,Custard Pies,Lemon and Lavender Pies ,,1,4,0,Beignet Soufflés,Prue,1.5,1,18,1,Prohibition Era Cake,Vampire's Kiss Raspberry Vodka Cake ,,1,1,0,0,1,0,1,1,0,
Series 10,5,Henry,Roaring Twenties,Custard Pies,1920s Pies ,,1,4,0,Beignet Soufflés,Prue,1.5,1,18,3,Prohibition Era Cake,White Russian Cake ,,1,1,0,1,0,0,0,1,0,
Series 10,5,Michael,Roaring Twenties,Custard Pies,"Mango, Lime & Ginger Pies ",,1,4,0,Beignet Soufflés,Prue,1.5,1,18,8,Prohibition Era Cake,Brambling Cake ,,1,1,0,0,0,0,0,1,0,
Series 10,5,Michelle,Roaring Twenties,Custard Pies,Blueberry & White Chocolate Crème Brûlée Pies ,,1,4,0,Beignet Soufflés,Prue,1.5,1,18,7,Prohibition Era Cake,My Little Sister the Dancing Queen's Piña Colada Cake ,,1,1,0,0,1,0,1,1,0,
Series 10,5,Priya,Roaring Twenties,Custard Pies,Lemon & Raspberry Ripple Pies ,,1,4,0,Beignet Soufflés,Prue,1.5,1,18,2,Prohibition Era Cake,Meena Colada Cake ,,1,1,0,0,1,0,0,1,0,
Series 10,5,Rosie,Roaring Twenties,Custard Pies,Little Blackberry Pies ,,1,4,0,Beignet Soufflés,Prue,1.5,1,18,5,Prohibition Era Cake,White Russian Cake ,,1,1,0,0,1,0,0,1,0,
Series 10,5,Steph,Roaring Twenties,Custard Pies,Zesty Citrus Custard Pies,,1,4,0,Beignet Soufflés,Prue,1.5,1,18,4,Prohibition Era Cake,Sour Lime Piña Colada Cake ,,1,1,0,1,0,1,0,1,0,
Series 10,6,Alice,Dessert,Layered Meringue Cake,Black Forest Meringue ,2.75,1,1,0,Verrines,Prue,2.5,1,6,1,Celebratory Bombe,Tiramisu Bombe ,,1,1,0,1,0,0,0,1,0,
Series 10,6,David,Dessert,Layered Meringue Cake,Spiced Meringue Surprise ,2.75,1,1,0,Verrines,Prue,2.5,1,6,2,Celebratory Bombe,Delightful Bombe,,1,1,0,0,0,0,0,1,1,
Series 10,6,Henry,Dessert,Layered Meringue Cake,Towering Meringue Cake ,2.75,1,1,0,Verrines,Prue,2.5,1,6,4,Celebratory Bombe,Bonfire Bombe ,,1,1,0,0,1,0,0,1,0,
Series 10,6,Michael,Dessert,Layered Meringue Cake,Dark Chocolate Meringue Cake ,2.75,1,1,0,Verrines,Prue,2.5,1,6,6,Celebratory Bombe,Black Forest Bombe ,,1,1,0,0,1,0,0,1,0,
Series 10,6,Priya,Dessert,Layered Meringue Cake,Family Favourite ,2.75,1,1,0,Verrines,Prue,2.5,1,6,7,Celebratory Bombe,Summer Fruit Bombe ,,1,1,0,0,1,0,1,1,0,
Series 10,6,Rosie,Dessert,Layered Meringue Cake,Layers of Lime and Raspberry ,2.75,1,1,0,Verrines,Prue,2.5,1,6,5,Celebratory Bombe,Ruby Bombe ,,1,1,0,0,1,0,0,1,0,
Series 10,6,Steph,Dessert,Layered Meringue Cake,Eton Mess ,2.75,1,1,0,Verrines,Prue,2.5,1,6,3,Celebratory Bombe,Mirror Bombe ,,1,1,0,1,0,1,0,1,0,
Series 10,7,Alice,Festivals,Festival Buns,"Lemon, Blueberry & Almond Hot Cross Buns ",,1,24,0, Sicilian Cassatelles,Paul,1.25,1,12,6,Kek Lapis Sarawak,"Chocolate, Orange and Salted Caramel Kaleidoscope Sarawak Style Layered Cake ",,1,1,0,0,0,0,0,1,0,
Series 10,7,David,Festivals,Festival Buns,Kozunak Plaits ,,1,24,0, Sicilian Cassatelles,Paul,1.25,1,12,2,Kek Lapis Sarawak,Sarawak Style Layer Cake Sculpture ,,1,1,0,1,0,0,0,1,1,
Series 10,7,Henry,Festivals,Festival Buns,Chocolate Kardemummabullar ,,1,24,0, Sicilian Cassatelles,Paul,1.25,1,12,3,Kek Lapis Sarawak,Elegant Present Box ,,1,1,1,1,0,1,0,1,0,
Series 10,7,Michael,Festivals,Festival Buns,Figgy Pudding Hot Cross Buns ,,1,24,0, Sicilian Cassatelles,Paul,1.25,1,12,5,Kek Lapis Sarawak,Jamaican Mule Sarawak Style Layer Cake ,,1,1,0,0,1,0,1,1,0,
Series 10,7,Rosie,Festivals,Festival Buns,Mardi Gras Finnish Semlor Peacock Festival Buns ,,1,24,0, Sicilian Cassatelles,Paul,1.25,1,12,1,Kek Lapis Sarawak,Rainbow Sarawak Style Layer Cake ,,1,1,0,0,1,0,0,1,0,
Series 10,7,Steph,Festivals,Festival Buns,Zest and Spice Hot Cross Buns ,,1,24,0, Sicilian Cassatelles,Paul,1.25,1,12,4,Kek Lapis Sarawak,Orange and Chai Spiced Revitalise Cake,,1,1,1,1,0,0,0,1,0,
Series 10,8,Alice,Pastry,Savoury Tarte Tatin,"Leek, Apple & Goat's Cheese Tarte Tatin ",,0,1,0,Moroccan Pie,Paul,2.5,0,1,3,Vertical Pie,Apple Tree House Pie ,4,1,2,0,0,0,0,0,1,0,
Series 10,8,David,Pastry,Savoury Tarte Tatin,Caramelly Carroty Tarte Tatin ,,0,1,0,Moroccan Pie,Paul,2.5,0,1,1,Vertical Pie,Whitby Fish Pie ,4,0,2,0,1,0,0,0,1,1,
Series 10,8,Henry,Pastry,Savoury Tarte Tatin,"Crab, Tomato & New Potato Tarte Tatin ",,0,1,0,Moroccan Pie,Paul,2.5,0,1,5,Vertical Pie,Chandelier Picnic Pie ,4,,2,0,0,1,0,1,1,0,
Series 10,8,Rosie,Pastry,Savoury Tarte Tatin,"Shallot, Aubergine & Goat's Cheese Spiced Tarte Tatin ",,0,1,0,Moroccan Pie,Paul,2.5,0,1,2,Vertical Pie,Rapunzel's Tower ,4,0,2,0,0,1,0,0,1,0,
Series 10,8,Steph,Pastry,Savoury Tarte Tatin,Caramelised Onion & Goat's Cheese Tarte Tatin ,,0,1,0,Moroccan Pie,Paul,2.5,0,1,4,Vertical Pie,Curried Chickpea & Potato Carousel Pie ,4,0,2,0,1,0,1,0,1,0,
Series 10,9,Alice,Pâtisserie,Domed Tarts,"Mocha, Hazelnut & Orange Domed Tarts ",2.5,1,8,0,Gâteau Saint Honoré,Prue,3.5,1,1,4,Sugar Glass Display Case,Save Our Oceans ,4.5,1,1,0,1,0,1,0,1,0,
Series 10,9,David,Pâtisserie,Domed Tarts,Aperitif Domed Tarts ,2.5,1,8,0,Gâteau Saint Honoré,Prue,3.5,1,1,2,Sugar Glass Display Case,Greenhouse Growing Moss ,4.5,1,1,0,0,1,0,0,1,1,
Series 10,9,Rosie,Pâtisserie,Domed Tarts,"Lemon, Raspberry & Mint Domed Tarts ",2.5,1,8,0,Gâteau Saint Honoré,Prue,3.5,1,1,1,Sugar Glass Display Case,Time with Family ,4.5,1,1,0,0,1,0,1,1,0,
Series 10,9,Steph,Pâtisserie,Domed Tarts,"Raspberry, Lemon & White Chocolate Domed Tarts ",2.5,1,8,0,Gâteau Saint Honoré,Prue,3.5,1,1,3,Sugar Glass Display Case,A Night at the Opera ,4.5,1,1,0,1,0,0,0,1,0,
Series 10,10,Alice,Final,Ultimate Chocolate Cake,"Chocolate, Pear, Ginger and Maple Cake ",2,1,1,0,Stilton Soufflés,Paul,1.167,0,6,2,Illusion Picnic Basket Feast,End of the School Year Celebration Picnic ,4.5,,1,0,0,0,0,1,1,0,
Series 10,10,David,Final,Ultimate Chocolate Cake,"Chocolate, Armagnac and Prune Cake ",2,1,1,0,Stilton Soufflés,Paul,1.167,0,6,1,Illusion Picnic Basket Feast,Peachy Pic-Nik ,4.5,,1,0,0,0,1,0,1,1,
Series 10,10,Steph,Final,Ultimate Chocolate Cake,Black Forest Chocolate Cake ,2,1,1,0,Stilton Soufflés,Paul,1.167,0,6,3,Illusion Picnic Basket Feast,Picnic in the Park ,4.5,,1,0,0,0,0,1,1,0,
Series 11,1,Dave,Cake,Battenberg Cake,Chocolate Espresso Martini Battenberg Cake,2,1,1,0,Miniature Pineapple Upside-Down Cakes,Paul,1.5,1,6,9,Celebrity Hero Cake Bust,Three Flavours of Tom DeLonge,4,1,1,0,0,0,0,0,1,0,
Series 11,1,Hermine,Cake,Battenberg Cake,Chocolate & Orange Battenberg Cake,2,1,1,0,Miniature Pineapple Upside-Down Cakes,Paul,1.5,1,6,5,Celebrity Hero Cake Bust,Ode to Lupita,4,1,1,0,1,0,0,0,1,0,
Series 11,1,Laura,Cake,Battenberg Cake,Celebration of Summer' Battenberg Cake,2,1,1,0,Miniature Pineapple Upside-Down Cakes,Paul,1.5,1,6,6,Celebrity Hero Cake Bust,Lemon & Elderflower Freddie,4,1,1,0,0,0,0,0,1,0,
Series 11,1,Linda,Cake,Battenberg Cake,Ambulance Battenberg Cake,2,1,1,0,Miniature Pineapple Upside-Down Cakes,Paul,1.5,1,6,12,Celebrity Hero Cake Bust,Lemon & Orange Bob Marley,4,1,1,0,0,1,0,0,1,0,
Series 11,1,Loriea,Cake,Battenberg Cake,Hot Summer's Day Treats' Battenberg Cake,2,1,1,0,Miniature Pineapple Upside-Down Cakes,Paul,1.5,1,6,10,Celebrity Hero Cake Bust,Flavours of Jamaica' – A Tribute to Miss Lou,4,1,1,0,0,1,0,1,1,0,
Series 11,1,Lottie,Cake,Battenberg Cake,Rhubarb and Custard Battenberg Cake,2,1,1,0,Miniature Pineapple Upside-Down Cakes,Paul,1.5,1,6,4,Celebrity Hero Cake Bust,Coconut & Lime Louis Theroux,4,1,1,0,0,0,0,0,1,0,
Series 11,1,Mak,Cake,Battenberg Cake,East India Battenberg Cake,2,1,1,0,Miniature Pineapple Upside-Down Cakes,Paul,1.5,1,6,8,Celebrity Hero Cake Bust,Tribute to Bill Bryson,4,1,1,0,0,0,0,0,1,0,
Series 11,1,Marc E,Cake,Battenberg Cake,Bittersweet Battenberg Cake,2,1,1,0,Miniature Pineapple Upside-Down Cakes,Paul,1.5,1,6,11,Celebrity Hero Cake Bust,Chocolate & Vanilla Ziggy,4,1,1,0,0,1,0,0,1,0,
Series 11,1,Mark L,Cake,Battenberg Cake,Turkish Bazaar Inspired Battenberg Cake,2,1,1,0,Miniature Pineapple Upside-Down Cakes,Paul,1.5,1,6,7,Celebrity Hero Cake Bust,Origin-ger of the Species' by Charles Darwin,4,1,1,0,0,0,0,0,1,0,
Series 11,1,Peter,Cake,Battenberg Cake,Gluten-Free Chocolate & Orange Battenberg Cake,2,1,1,0,Miniature Pineapple Upside-Down Cakes,Paul,1.5,1,6,2,Celebrity Hero Cake Bust,In honour of Sir Chris,4,1,1,0,1,0,1,0,1,1,
Series 11,1,Rowan,Cake,Battenberg Cake,The Magic Flute' Battenberg Cake,2,1,1,0,Miniature Pineapple Upside-Down Cakes,Paul,1.5,1,6,3,Celebrity Hero Cake Bust,Let Them Eat Cake' – A Tribute To Marie Antoinette,4,1,1,0,0,0,0,0,1,0,
